Frame, Timestamp, Object, State, Handedness
11759, 158.4993, quemador, Pointing, LeftHanded
11760, 158.5145, quemador, Pointing, LeftHanded
11761, 158.5291, quemador, Pointing, LeftHanded
11762, 158.5404, quemador, Pointing, LeftHanded
11763, 158.5537, quemador, Pointing, LeftHanded
11764, 158.5674, quemador, Pointing, LeftHanded
11765, 158.5822, quemador, Pointing, LeftHanded
11803, 159.1085, quemador, Pointing, LeftHanded
11804, 159.1235, quemador, Pointing, LeftHanded
11805, 159.1382, quemador, Pointing, LeftHanded
11806, 159.1517, quemador, Pointing, LeftHanded
12059, 162.6793, quemador, Pointing, RightHanded
12060, 162.6923, quemador, Pointing, RightHanded
12061, 162.7069, quemador, Pointing, RightHanded
12062, 162.7210, quemador, Pointing, RightHanded
12137, 163.7607, quemador, Pointing, LeftHanded
12138, 163.7759, quemador, Pointing, LeftHanded
12139, 163.7893, quemador, Pointing, LeftHanded
12140, 163.8031, quemador, Pointing, LeftHanded
12141, 163.8175, quemador, Pointing, LeftHanded
12142, 163.8307, quemador, Pointing, LeftHanded
12143, 163.8450, quemador, Pointing, LeftHanded
12144, 163.8586, quemador, Pointing, LeftHanded
12145, 163.8738, quemador, Pointing, LeftHanded
12146, 163.8882, quemador, Pointing, LeftHanded
12147, 163.9004, quemador, Pointing, LeftHanded
12294, 165.9421, balon, Pointing, RightHanded
12295, 165.9567, balon, Pointing, RightHanded
12296, 165.9704, balon, Pointing, RightHanded
12298, 165.9982, quemador, Pointing, RightHanded
12299, 166.0125, quemador, Pointing, RightHanded
12300, 166.0277, quemador, Pointing, RightHanded
12301, 166.0399, quemador, Pointing, RightHanded
12581, 169.9393, Dragon, Pointing, RightHanded
12582, 169.9534, Dragon, Pointing, RightHanded
12583, 169.9686, Dragon, Pointing, RightHanded
12584, 169.9824, Dragon, Pointing, RightHanded
12585, 169.9965, Dragon, Pointing, RightHanded
12586, 170.0080, Dragon, Pointing, RightHanded
12587, 170.0226, Dragon, Pointing, RightHanded
12588, 170.0368, Dragon, Pointing, RightHanded
12589, 170.0495, Dragon, Pointing, RightHanded
12590, 170.0640, Dragon, Pointing, RightHanded
12591, 170.0778, Dragon, Pointing, RightHanded
12592, 170.0916, Dragon, Pointing, RightHanded
12593, 170.1057, Dragon, Pointing, RightHanded
12594, 170.1203, Dragon, Pointing, RightHanded
12595, 170.1340, Dragon, Pointing, RightHanded
12596, 170.1469, Dragon, Pointing, RightHanded
12597, 170.1623, Dragon, Pointing, RightHanded
12598, 170.1754, Dragon, Pointing, RightHanded
12599, 170.1887, Dragon, Pointing, RightHanded
12600, 170.2035, Dragon, Pointing, RightHanded
12601, 170.2179, Dragon, Pointing, RightHanded
12602, 170.2303, Dragon, Pointing, RightHanded
12603, 170.2448, Dragon, Pointing, RightHanded
12604, 170.2590, Dragon, Pointing, RightHanded
12605, 170.2720, Dragon, Pointing, RightHanded
12606, 170.2869, Dragon, Pointing, RightHanded
12607, 170.3011, Dragon, Pointing, RightHanded
12608, 170.3149, Dragon, Pointing, RightHanded
12609, 170.3276, Dragon, Pointing, RightHanded
12610, 170.3420, Dragon, Pointing, RightHanded
12633, 170.6619, Dragon, Pointing, RightHanded
12634, 170.6767, Dragon, Pointing, RightHanded
12635, 170.6908, Dragon, Pointing, RightHanded
12636, 170.7044, Dragon, Pointing, RightHanded
12637, 170.7180, Dragon, Pointing, RightHanded
12638, 170.7313, Dragon, Pointing, RightHanded
12639, 170.7477, Dragon, Pointing, RightHanded
12640, 170.7606, Dragon, Pointing, RightHanded
12641, 170.7730, Dragon, Pointing, RightHanded
12642, 170.7863, Dragon, Pointing, RightHanded
12643, 170.8012, Dragon, Pointing, RightHanded
12644, 170.8153, Dragon, Pointing, RightHanded
12645, 170.8281, Dragon, Pointing, RightHanded
12646, 170.8420, Dragon, Pointing, RightHanded
12647, 170.8561, Dragon, Pointing, RightHanded
12648, 170.8699, Dragon, Pointing, RightHanded
12649, 170.8847, Dragon, Pointing, RightHanded
12650, 170.8979, Dragon, Pointing, RightHanded
12651, 170.9113, Dragon, Pointing, RightHanded
12652, 170.9261, Dragon, Pointing, RightHanded
12653, 170.9397, Dragon, Pointing, RightHanded
12654, 170.9538, Dragon, Pointing, RightHanded
12655, 170.9679, Dragon, Pointing, RightHanded
13106, 177.2329, balon, Pointing, RightHanded
13134, 177.6215, Muneco_Pixar, Pointing, RightHanded
13135, 177.6361, Muneco_Pixar, Pointing, RightHanded
13136, 177.6489, Muneco_Pixar, Pointing, RightHanded
13137, 177.6638, Muneco_Pixar, Pointing, RightHanded
13138, 177.6779, Muneco_Pixar, Pointing, RightHanded
13139, 177.6912, Muneco_Pixar, Pointing, RightHanded
