Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
13414, 186.4013, TP_Mid_7, -5.3646, 4.9863, 0.4597, False, Unknown, 0.0000, Hover, Disabled
13438, 186.7325, TP_Decoracion3_Adjacent, -5.3888, 4.9771, 0.0840, False, Unknown, 0.0000, Hover, Disabled
13489, 187.4412, TP_Mid_7, -5.4154, 4.9909, 0.4019, False, Unknown, 0.0000, Hover, Disabled
13959, 193.9678, TP_Mid_7, -5.4154, 4.9963, 0.0560, False, Unknown, 0.0000, Hover, Disabled
14078, 195.6216, TP_Mid_7, -5.4166, 4.9971, 0.1118, False, Unknown, 0.0000, Hover, Disabled
14115, 196.1349, TP_Mid_7, -5.4163, 4.9972, 0.2505, False, Unknown, 0.0000, Hover, Disabled
14151, 196.6353, TP_Mid_7, -5.4172, 4.9967, 0.2502, False, Unknown, 0.0000, Hover, Disabled
14513, 201.6625, TP_Mid_4, -5.3945, 5.0553, 0.0832, False, Unknown, 0.0000, Hover, Disabled
14594, 202.7868, TP_Mid_4, -5.3381, 5.1113, 0.1652, False, Unknown, 0.0000, Hover, Disabled
14656, 203.6635, TP_Mid_2, -5.3388, 5.1000, 0.4179, False, Unknown, 0.0000, Hover, Disabled
14755, 205.0367, TP_Mid_2, -5.3451, 5.1080, 0.4167, False, Unknown, 0.0000, Hover, Disabled
15068, 209.3853, TP_Mid_2, -5.3568, 5.1127, 3.4862, False, Unknown, 0.0000, Hover, Disabled
15438, 214.5235, TP_Mid_2, 2.0899, 4.4500, 4.5565, True, Unknown, 5.6335, Select, Disabled
15606, 216.8684, TP_Comida_Adjacent, 2.1662, 4.4464, 0.0557, False, Unknown, 0.0000, Hover, Disabled
15619, 217.0490, TP_Mid_8, 2.1680, 4.4491, 0.0828, False, Unknown, 0.0000, Hover, Disabled
15698, 218.1474, TP_Mid_5, 2.1276, 4.4476, 0.3060, False, Unknown, 0.0000, Hover, Disabled
15876, 220.6208, TP_Moda2_Adjacent, 2.1325, 4.4310, 0.1672, False, Unknown, 0.0000, Hover, Disabled
16018, 222.5935, TP_Moda2_Adjacent, 2.1361, 4.4412, 0.6261, False, Unknown, 0.0000, Hover, Disabled
16114, 223.9252, TP_Moda2_Adjacent, 2.1291, 4.4357, 0.4874, False, Unknown, 0.0000, Hover, Disabled
16402, 227.9265, TP_Moda2_Adjacent, 2.1397, 4.4498, 0.1952, False, Unknown, 0.0000, Hover, Disabled
16441, 228.4674, TP_Moda2_Adjacent, 2.1317, 4.4370, 0.1939, False, Unknown, 0.0000, Hover, Disabled
16533, 229.7454, TP_Moda2_Adjacent, 2.1425, 4.4419, 0.4023, False, Unknown, 0.0000, Hover, Disabled
16691, 231.9400, TP_Moda2_Adjacent, 2.1133, 4.4373, 1.2640, False, Unknown, 0.0000, Hover, Disabled
16761, 232.9116, TP_Moda2_Adjacent, 2.1413, 4.4445, 0.6099, False, Unknown, 0.0000, Hover, Disabled
16823, 233.7751, TP_Moda2_Adjacent, 2.1393, 4.4448, 0.8356, False, Unknown, 0.0000, Hover, Disabled
16884, 234.6187, TP_Moda2_Adjacent, 2.1418, 4.4457, 0.8301, False, Unknown, 0.0000, Hover, Disabled
16966, 235.7580, TP_Moda2_Adjacent, 6.0309, 2.1530, 1.0292, True, Unknown, 7.5573, Select, Disabled
21031, 292.2869, TP_Mid, 2.0900, 7.3581, 4.8048, True, Unknown, 3.2452, Select, Disabled
21056, 292.6465, TP_Comida_Adjacent, 2.0939, 7.3591, 0.3460, False, Unknown, 0.0000, Hover, Disabled
21102, 293.2846, TP_Mid_5, 2.1641, 7.3878, 0.2495, False, Unknown, 0.0000, Hover, Disabled
21120, 293.5346, TP_Mid_2, 2.1861, 7.4237, 0.1669, False, Unknown, 0.0000, Hover, Disabled
21171, 294.2434, TP_Juguetes_Adjacent, 2.1257, 7.3930, 0.0839, False, Unknown, 0.0000, Hover, Disabled
21219, 294.9086, TP_Juguetes_Adjacent, 2.1649, 7.4118, 0.0127, False, Unknown, 0.0000, Hover, Disabled
21925, 304.7151, TP_Juguetes_Adjacent, 2.1833, 7.3953, 3.3881, False, Unknown, 0.0000, Hover, Disabled
21962, 305.2288, TP_Juguetes_Adjacent, 2.1833, 7.3998, 0.4589, False, Unknown, 0.0000, Hover, Disabled
22053, 306.4935, TP_Juguetes_Adjacent, 2.1818, 7.3991, 0.8474, False, Unknown, 0.0000, Hover, Disabled
22187, 308.3547, TP_Juguetes_Adjacent, 2.1804, 7.3984, 1.6936, False, Unknown, 0.0000, Hover, Disabled
22256, 309.3139, TP_Juguetes_Adjacent, 5.1940, 6.8280, 0.9039, True, Unknown, 2.8133, Select, Disabled
