Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, Distance
3739, 51.9806, -4.5364, 1.6499, 5.0118, 326.2702, 193.6240, 344.6959, 0.4274, 0.8615, -0.1703, 22.7444, 86.9328, 312.6365, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0787, -0.0481, 0.5414, 0.0000, 0.0000, 0.0000, 0.1996
3740, 51.9940, -4.5369, 1.6499, 5.0113, 326.2760, 194.0328, 344.6665, 0.4268, 0.8612, -0.1646, 23.3470, 88.2575, 314.1761, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0468, -0.0174, 0.4281, 0.0000, 0.0000, 0.0000, 0.1991
3741, 52.0081, -4.5373, 1.6501, 5.0104, 326.4601, 194.4215, 344.6997, 0.4194, 0.8620, -0.1633, 24.9119, 90.1033, 317.4097, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5213, 0.0543, 0.0876, 0.0000, 0.0000, 0.0000, 0.1982
3742, 52.0220, -4.5375, 1.6502, 5.0093, 326.6362, 194.6832, 344.7071, 0.4144, 0.8628, -0.1599, 26.0160, 91.5762, 319.9808, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3593, 0.0582, 0.2427, 0.0000, 0.0000, 0.0000, 0.1970
3743, 52.0358, -4.5376, 1.6503, 5.0083, 326.7896, 194.8222, 344.6750, 0.4075, 0.8672, -0.1623, 27.5186, 92.4485, 322.8162, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5015, 0.3182, -0.1699, 0.0000, 0.0000, 0.0000, 0.1960
3744, 52.0487, -4.5374, 1.6503, 5.0076, 326.8510, 194.8332, 344.7679, 0.4021, 0.8707, -0.1619, 28.6940, 93.2611, 325.2635, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.4153, 0.2707, 0.0294, 0.0000, 0.0000, 0.0000, 0.1954
3745, 52.0633, -4.5371, 1.6503, 5.0070, 326.8750, 194.8146, 344.8772, 0.3978, 0.8736, -0.1598, 29.4151, 93.8329, 326.9029, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3003, 0.2010, 0.1472, 0.0000, 0.0000, 0.0000, 0.1948
3746, 52.0776, -4.5368, 1.6504, 5.0060, 326.8693, 194.6692, 345.0569, 0.3985, 0.8730, -0.1608, 29.8537, 94.0547, 327.9012, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0526, -0.0411, -0.0746, 0.0000, 0.0000, 0.0000, 0.1938
3747, 52.0902, -4.5365, 1.6504, 5.0048, 326.8468, 194.4514, 345.2501, 0.3987, 0.8729, -0.1606, 30.2572, 94.2888, 328.8692, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0093, -0.0080, 0.0211, 0.0000, 0.0000, 0.0000, 0.1926
3748, 52.1050, -4.5362, 1.6502, 5.0038, 326.9439, 194.2223, 345.3892, 0.4000, 0.8725, -0.1599, 30.0298, 94.5949, 330.6058, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0887, -0.0268, 0.0435, 0.0000, 0.0000, 0.0000, 0.1916
3749, 52.1187, -4.5358, 1.6501, 5.0028, 327.0632, 194.0775, 345.4828, 0.4012, 0.8723, -0.1587, 29.7309, 95.0942, 333.2888, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0863, -0.0194, 0.0879, 0.0000, 0.0000, 0.0000, 0.1905
3750, 52.1326, -4.5353, 1.6499, 5.0018, 327.2174, 193.7102, 345.7015, 0.4024, 0.8721, -0.1566, 29.6078, 95.3553, 334.6151, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0902, -0.0112, 0.1540, 0.0000, 0.0000, 0.0000, 0.1896
3751, 52.1472, -4.5347, 1.6496, 5.0006, 327.3687, 193.2348, 345.8949, 0.4035, 0.8721, -0.1537, 29.5433, 95.5279, 335.4493, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0760, 0.0005, 0.1979, 0.0000, 0.0000, 0.0000, 0.1884
3752, 52.1615, -4.5338, 1.6494, 4.9994, 327.4554, 192.6952, 345.9906, 0.4053, 0.8678, -0.1486, 28.3696, 95.6502, 336.2051, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1228, -0.3049, 0.3550, 0.0000, 0.0000, 0.0000, 0.1872
3753, 52.1747, -4.5331, 1.6493, 4.9983, 327.4791, 192.0815, 346.0570, 0.4066, 0.8642, -0.1433, 26.9910, 95.8241, 337.2881, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0994, -0.2693, 0.4008, 0.0000, 0.0000, 0.0000, 0.1861
3754, 52.1876, -4.5324, 1.6492, 4.9973, 327.4928, 191.5820, 346.0200, 0.4059, 0.8579, -0.1362, 24.9510, 96.2360, 337.5019, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0497, -0.4909, 0.5528, 0.0000, 0.0000, 0.0000, 0.1851
3755, 52.2022, -4.5317, 1.6490, 4.9963, 327.5010, 191.0581, 346.1126, 0.4054, 0.8533, -0.1299, 23.4293, 96.5714, 337.8476, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0402, -0.3139, 0.4296, 0.0000, 0.0000, 0.0000, 0.1841
3756, 52.2165, -4.5311, 1.6489, 4.9953, 327.6250, 190.4864, 346.1903, 0.4048, 0.8499, -0.1244, 22.3999, 96.8151, 338.2097, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0372, -0.2342, 0.3867, 0.0000, 0.0000, 0.0000, 0.1831
3757, 52.2295, -4.5302, 1.6487, 4.9941, 327.7630, 189.9264, 346.2683, 0.4044, 0.8476, -0.1200, 21.7327, 96.9819, 338.5186, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0328, -0.1796, 0.3350, 0.0000, 0.0000, 0.0000, 0.1819
3758, 52.2441, -4.5293, 1.6487, 4.9929, 327.8610, 189.3682, 346.4028, 0.3998, 0.8429, -0.1157, 21.4559, 97.3194, 338.8226, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3146, -0.3264, 0.2994, 0.0000, 0.0000, 0.0000, 0.1807
3759, 52.2580, -4.5282, 1.6488, 4.9919, 327.9605, 188.8426, 346.4824, 0.3965, 0.8391, -0.1113, 21.0261, 97.7334, 339.3266, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2381, -0.2683, 0.3144, 0.0000, 0.0000, 0.0000, 0.1796
3760, 52.2714, -4.5273, 1.6487, 4.9910, 328.0559, 188.3124, 346.5514, 0.3936, 0.8373, -0.1085, 21.5343, 98.2327, 339.8440, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2131, -0.1393, 0.2087, 0.0000, 0.0000, 0.0000, 0.1787
3761, 52.2860, -4.5263, 1.6484, 4.9900, 328.0174, 187.8313, 346.6272, 0.3914, 0.8354, -0.1053, 21.8014, 98.6983, 340.4429, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1558, -0.1250, 0.2165, 0.0000, 0.0000, 0.0000, 0.1778
3762, 52.2996, -4.5253, 1.6485, 4.9891, 328.1076, 187.2793, 346.7932, 0.3894, 0.8336, -0.1020, 21.8815, 99.1221, 341.0805, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1425, -0.1324, 0.2480, 0.0000, 0.0000, 0.0000, 0.1769
3763, 52.3132, -4.5240, 1.6488, 4.9883, 328.1049, 186.7532, 347.0506, 0.3874, 0.8326, -0.1009, 23.0598, 99.6299, 341.8525, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1498, -0.0764, 0.0746, 0.0000, 0.0000, 0.0000, 0.1761
3764, 52.3275, -4.5228, 1.6490, 4.9878, 328.0717, 186.1536, 347.3236, 0.3857, 0.8315, -0.0995, 23.7081, 100.0340, 342.5086, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1166, -0.0739, 0.0993, 0.0000, 0.0000, 0.0000, 0.1756
3765, 52.3419, -4.5216, 1.6488, 4.9873, 327.9391, 185.6632, 347.6103, 0.3841, 0.8303, -0.0976, 24.0533, 100.4063, 343.1564, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1119, -0.0850, 0.1357, 0.0000, 0.0000, 0.0000, 0.1751
3766, 52.3554, -4.5207, 1.6490, 4.9867, 327.9111, 185.1366, 347.9677, 0.3827, 0.8309, -0.0983, 24.4923, 100.2366, 343.0713, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1038, 0.0473, -0.0576, 0.0000, 0.0000, 0.0000, 0.1745
3767, 52.3682, -4.5197, 1.6490, 4.9863, 327.9447, 184.7632, 348.2510, 0.3814, 0.8311, -0.0984, 24.7550, 100.2509, 343.2444, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1041, 0.0163, -0.0022, 0.0000, 0.0000, 0.0000, 0.1741
3768, 52.3828, -4.5189, 1.6490, 4.9857, 327.9752, 184.3772, 348.3924, 0.3800, 0.8311, -0.0979, 24.9328, 100.3586, 343.5499, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0951, -0.0044, 0.0324, 0.0000, 0.0000, 0.0000, 0.1735
3769, 52.3975, -4.5178, 1.6491, 4.9852, 327.9951, 184.1527, 348.5150, 0.3791, 0.8320, -0.0984, 24.6769, 99.9312, 343.3440, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0620, 0.0588, -0.0338, 0.0000, 0.0000, 0.0000, 0.1730
3770, 52.4102, -4.5170, 1.6490, 4.9849, 327.8867, 183.8792, 348.6229, 0.3780, 0.8325, -0.0984, 24.5260, 99.7221, 343.3767, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0881, 0.0464, 0.0000, 0.0000, 0.0000, 0.0000, 0.1727
3771, 52.4249, -4.5163, 1.6491, 4.9847, 327.8339, 183.7102, 348.7002, 0.3772, 0.8335, -0.0987, 23.7520, 99.0350, 343.1674, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0495, 0.0663, -0.0190, 0.0000, 0.0000, 0.0000, 0.1725
3772, 52.4389, -4.5158, 1.6493, 4.9843, 327.7404, 183.6379, 348.7957, 0.3764, 0.8343, -0.0987, 23.2921, 98.6595, 343.1456, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0593, 0.0551, 0.0009, 0.0000, 0.0000, 0.0000, 0.1721
3773, 52.4523, -4.5153, 1.6495, 4.9841, 327.6576, 183.6158, 348.8979, 0.3755, 0.8349, -0.0984, 22.9396, 98.3961, 343.2119, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0689, 0.0458, 0.0189, 0.0000, 0.0000, 0.0000, 0.1719
3774, 52.4665, -4.5148, 1.6495, 4.9840, 327.5993, 183.6167, 348.8968, 0.3745, 0.8354, -0.0980, 22.6305, 98.1853, 343.3417, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0688, 0.0339, 0.0303, 0.0000, 0.0000, 0.0000, 0.1718
3775, 52.4801, -4.5142, 1.6496, 4.9839, 327.5853, 183.6047, 348.8432, 0.3737, 0.8351, -0.0979, 22.0939, 98.0157, 343.7374, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0610, -0.0187, 0.0083, 0.0000, 0.0000, 0.0000, 0.1717
3776, 52.4940, -4.5139, 1.6497, 4.9838, 327.5781, 183.6020, 348.7625, 0.3728, 0.8349, -0.0976, 21.6416, 97.8713, 344.1215, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0622, -0.0196, 0.0193, 0.0000, 0.0000, 0.0000, 0.1716
3777, 52.5075, -4.5135, 1.6495, 4.9837, 327.5985, 183.6464, 348.7069, 0.3721, 0.8347, -0.0975, 20.8570, 97.7891, 344.3889, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0550, -0.0104, 0.0082, 0.0000, 0.0000, 0.0000, 0.1714
3778, 52.5221, -4.5132, 1.6494, 4.9835, 327.6231, 183.7278, 348.7224, 0.3713, 0.8345, -0.0972, 20.2591, 97.7096, 344.6655, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0547, -0.0117, 0.0162, 0.0000, 0.0000, 0.0000, 0.1712
3779, 52.5357, -4.5130, 1.6494, 4.9833, 327.6837, 183.8117, 348.8222, 0.3704, 0.8343, -0.0969, 19.7822, 97.6329, 344.9416, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0633, -0.0146, 0.0254, 0.0000, 0.0000, 0.0000, 0.1711
3780, 52.5491, -4.5127, 1.6493, 4.9832, 327.7683, 183.9213, 348.8942, 0.3696, 0.8341, -0.0965, 19.3765, 97.5579, 345.2145, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0642, -0.0154, 0.0295, 0.0000, 0.0000, 0.0000, 0.1709
3781, 52.5639, -4.5124, 1.6492, 4.9830, 327.8698, 184.0268, 348.9316, 0.3687, 0.8336, -0.0964, 18.4076, 97.8555, 345.8357, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0560, -0.0344, 0.0071, 0.0000, 0.0000, 0.0000, 0.1708
3782, 52.5779, -4.5120, 1.6490, 4.9830, 327.9909, 184.1599, 348.9308, 0.3678, 0.8331, -0.0962, 17.6915, 97.9977, 346.3165, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0630, -0.0365, 0.0144, 0.0000, 0.0000, 0.0000, 0.1708
3783, 52.5918, -4.5117, 1.6489, 4.9828, 328.1419, 184.2722, 348.9759, 0.3665, 0.8324, -0.0959, 16.7630, 98.4454, 346.6870, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0996, -0.0524, 0.0186, 0.0000, 0.0000, 0.0000, 0.1706
3784, 52.6056, -4.5114, 1.6488, 4.9826, 328.2029, 184.3633, 349.0958, 0.3650, 0.8317, -0.0956, 16.0587, 98.6840, 347.0247, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1031, -0.0528, 0.0251, 0.0000, 0.0000, 0.0000, 0.1704
3785, 52.6201, -4.5109, 1.6486, 4.9825, 328.2570, 184.4068, 349.2516, 0.3636, 0.8310, -0.0952, 15.4679, 98.8204, 347.3445, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0984, -0.0492, 0.0286, 0.0000, 0.0000, 0.0000, 0.1702
3786, 52.6337, -4.5104, 1.6484, 4.9823, 328.2957, 184.3912, 349.4136, 0.3624, 0.8304, -0.0948, 14.9857, 98.9024, 347.6214, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0898, -0.0444, 0.0279, 0.0000, 0.0000, 0.0000, 0.1701
3787, 52.6464, -4.5098, 1.6483, 4.9821, 328.3789, 184.3291, 349.5457, 0.3613, 0.8295, -0.0948, 15.2073, 99.2269, 347.3110, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0827, -0.0651, -0.0027, 0.0000, 0.0000, 0.0000, 0.1699
3788, 52.6611, -4.5091, 1.6481, 4.9819, 328.5012, 184.2589, 349.6844, 0.3603, 0.8287, -0.0948, 15.1621, 99.4327, 347.2390, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0715, -0.0527, 0.0038, 0.0000, 0.0000, 0.0000, 0.1697
3789, 52.6745, -4.5085, 1.6482, 4.9817, 328.5939, 184.1789, 349.9036, 0.3595, 0.8279, -0.0949, 15.4460, 99.7830, 346.9706, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0584, -0.0653, -0.0096, 0.0000, 0.0000, 0.0000, 0.1694
3790, 52.6877, -4.5078, 1.6481, 4.9815, 328.6470, 184.1059, 350.1440, 0.3587, 0.8270, -0.0949, 15.5219, 100.0435, 346.8557, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0613, -0.0624, -0.0035, 0.0000, 0.0000, 0.0000, 0.1693
3791, 52.7027, -4.5072, 1.6480, 4.9813, 328.6740, 184.0199, 350.3914, 0.3579, 0.8263, -0.0949, 15.4803, 100.2611, 346.8246, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0562, -0.0532, 0.0011, 0.0000, 0.0000, 0.0000, 0.1691
3792, 52.7166, -4.5066, 1.6478, 4.9812, 328.7392, 183.9340, 350.6102, 0.3572, 0.8252, -0.0943, 15.7156, 100.2705, 346.7418, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0480, -0.0768, 0.0427, 0.0000, 0.0000, 0.0000, 0.1690
3793, 52.7297, -4.5059, 1.6477, 4.9811, 328.8773, 183.8472, 350.8015, 0.3565, 0.8241, -0.0937, 15.8241, 100.3043, 346.7122, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0552, -0.0793, 0.0449, 0.0000, 0.0000, 0.0000, 0.1689
3794, 52.7444, -4.5052, 1.6476, 4.9810, 329.0218, 183.7406, 350.9884, 0.3557, 0.8231, -0.0932, 15.8618, 100.3534, 346.7127, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0523, -0.0689, 0.0396, 0.0000, 0.0000, 0.0000, 0.1688
3795, 52.7577, -4.5043, 1.6475, 4.9809, 329.1252, 183.5788, 351.2181, 0.3555, 0.8217, -0.0923, 15.5201, 100.4316, 346.3022, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0178, -0.1067, 0.0636, 0.0000, 0.0000, 0.0000, 0.1686
3796, 52.7717, -4.5034, 1.6475, 4.9807, 329.2090, 183.3519, 351.4391, 0.3551, 0.8203, -0.0915, 15.1639, 100.5322, 345.9594, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0234, -0.0975, 0.0584, 0.0000, 0.0000, 0.0000, 0.1685
3797, 52.7858, -4.5024, 1.6474, 4.9807, 329.2705, 183.0358, 351.6097, 0.3547, 0.8190, -0.0907, 14.8242, 100.6431, 345.7010, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0281, -0.0925, 0.0558, 0.0000, 0.0000, 0.0000, 0.1685
3798, 52.7993, -4.5013, 1.6473, 4.9807, 329.3326, 182.7238, 351.7537, 0.3550, 0.8180, -0.0899, 13.8226, 100.5616, 345.4911, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0164, -0.0752, 0.0583, 0.0000, 0.0000, 0.0000, 0.1684
3799, 52.8136, -4.5002, 1.6472, 4.9807, 329.3778, 182.3849, 351.8887, 0.3551, 0.8171, -0.0892, 13.0404, 100.5428, 345.3407, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0070, -0.0682, 0.0518, 0.0000, 0.0000, 0.0000, 0.1684
3800, 52.8277, -4.4989, 1.6472, 4.9807, 329.4221, 182.0809, 352.0991, 0.3552, 0.8166, -0.0886, 11.7788, 99.9642, 345.3672, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0125, -0.0330, 0.0444, 0.0000, 0.0000, 0.0000, 0.1685
3801, 52.8414, -4.4975, 1.6473, 4.9807, 329.3959, 181.5831, 352.5050, 0.3553, 0.8161, -0.0880, 10.8657, 99.6365, 345.3752, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0066, -0.0352, 0.0432, 0.0000, 0.0000, 0.0000, 0.1685
3802, 52.8551, -4.4960, 1.6474, 4.9808, 329.3638, 181.0816, 352.9717, 0.3554, 0.8156, -0.0874, 10.1558, 99.4464, 345.3708, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0023, -0.0375, 0.0430, 0.0000, 0.0000, 0.0000, 0.1686
3803, 52.8685, -4.4945, 1.6476, 4.9810, 329.2966, 180.4471, 353.5241, 0.3553, 0.8151, -0.0868, 9.5513, 99.3247, 345.3601, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0010, -0.0393, 0.0429, 0.0000, 0.0000, 0.0000, 0.1688
3804, 52.8824, -4.4931, 1.6477, 4.9813, 329.1609, 179.8530, 354.0121, 0.3554, 0.8145, -0.0861, 9.6111, 98.8516, 345.2641, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0068, -0.0394, 0.0511, 0.0000, 0.0000, 0.0000, 0.1690
3805, 52.8964, -4.4917, 1.6479, 4.9815, 329.0753, 179.3135, 354.4537, 0.3555, 0.8139, -0.0854, 9.4561, 98.5537, 345.2014, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0037, -0.0418, 0.0516, 0.0000, 0.0000, 0.0000, 0.1693
3806, 52.9098, -4.4902, 1.6479, 4.9818, 328.9261, 178.8046, 354.9621, 0.3557, 0.8140, -0.0844, 9.7538, 97.6828, 345.2033, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0147, 0.0013, 0.0737, 0.0000, 0.0000, 0.0000, 0.1696
3807, 52.9251, -4.4889, 1.6480, 4.9820, 328.8779, 178.3134, 355.4072, 0.3558, 0.8139, -0.0834, 9.7919, 97.0823, 345.1948, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0103, -0.0029, 0.0642, 0.0000, 0.0000, 0.0000, 0.1697
3808, 52.9392, -4.4876, 1.6481, 4.9821, 328.8170, 177.7859, 355.8443, 0.3560, 0.8138, -0.0824, 9.6893, 96.6286, 345.1830, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0088, -0.0070, 0.0694, 0.0000, 0.0000, 0.0000, 0.1699
3809, 52.9522, -4.4862, 1.6484, 4.9825, 328.7538, 177.3194, 356.2889, 0.3561, 0.8137, -0.0815, 9.5101, 96.2555, 345.1707, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0074, -0.0094, 0.0699, 0.0000, 0.0000, 0.0000, 0.1702
3810, 52.9669, -4.4850, 1.6484, 4.9828, 328.5943, 176.8658, 356.7001, 0.3554, 0.8142, -0.0808, 10.8794, 94.8298, 345.2096, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0447, 0.0375, 0.0464, 0.0000, 0.0000, 0.0000, 0.1706
3811, 52.9813, -4.4837, 1.6486, 4.9833, 328.4769, 176.4663, 357.1050, 0.3548, 0.8147, -0.0801, 11.6753, 93.8255, 345.2127, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0439, 0.0331, 0.0492, 0.0000, 0.0000, 0.0000, 0.1710
3812, 52.9945, -4.4825, 1.6487, 4.9835, 328.3860, 175.9853, 357.5155, 0.3528, 0.8153, -0.0790, 12.9804, 91.9951, 345.0122, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1493, 0.0413, 0.0853, 0.0000, 0.0000, 0.0000, 0.1713
3813, 53.0069, -4.4810, 1.6486, 4.9839, 328.3147, 175.5887, 357.8445, 0.3508, 0.8158, -0.0778, 13.8311, 90.6581, 344.8495, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1618, 0.0409, 0.0978, 0.0000, 0.0000, 0.0000, 0.1717
3814, 53.0224, -4.4797, 1.6486, 4.9840, 328.2665, 175.0542, 358.2338, 0.3489, 0.8162, -0.0766, 14.4331, 89.5988, 344.7144, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1221, 0.0280, 0.0778, 0.0000, 0.0000, 0.0000, 0.1718
3815, 53.0358, -4.4784, 1.6488, 4.9843, 328.1948, 174.5805, 358.5826, 0.3464, 0.8158, -0.0760, 15.2030, 88.2107, 344.5877, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1864, -0.0330, 0.0419, 0.0000, 0.0000, 0.0000, 0.1721
3816, 53.0489, -4.4771, 1.6489, 4.9847, 328.0978, 174.1358, 358.9251, 0.3441, 0.8154, -0.0754, 15.8284, 87.0002, 344.4613, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1726, -0.0302, 0.0460, 0.0000, 0.0000, 0.0000, 0.1725
3817, 53.0636, -4.4758, 1.6489, 4.9850, 327.9839, 173.6805, 359.2641, 0.3421, 0.8150, -0.0748, 16.3418, 85.9454, 344.3402, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1365, -0.0237, 0.0415, 0.0000, 0.0000, 0.0000, 0.1727
3818, 53.0771, -4.4745, 1.6490, 4.9851, 327.9433, 173.2065, 359.6355, 0.3398, 0.8141, -0.0747, 17.0754, 84.9323, 344.0028, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1736, -0.0713, 0.0064, 0.0000, 0.0000, 0.0000, 0.1729
3819, 53.0906, -4.4733, 1.6490, 4.9852, 327.8405, 172.7668, 359.9303, 0.3377, 0.8132, -0.0745, 17.7412, 83.9315, 343.6842, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1575, -0.0615, 0.0134, 0.0000, 0.0000, 0.0000, 0.1730
3820, 53.1056, -4.4721, 1.6489, 4.9854, 327.8603, 172.3838, 0.2052, 0.3357, 0.8125, -0.0743, 18.3561, 82.9381, 343.3777, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1300, -0.0485, 0.0166, 0.0000, 0.0000, 0.0000, 0.1732
3821, 53.1198, -4.4709, 1.6488, 4.9855, 327.8596, 172.0489, 0.4420, 0.3332, 0.8114, -0.0753, 18.6602, 82.4427, 343.1608, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1774, -0.0775, -0.0729, 0.0000, 0.0000, 0.0000, 0.1733
3822, 53.1324, -4.4700, 1.6489, 4.9856, 327.9221, 171.7951, 0.5884, 0.3309, 0.8104, -0.0761, 19.0077, 81.8384, 342.9161, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1854, -0.0777, -0.0614, 0.0000, 0.0000, 0.0000, 0.1734
3823, 53.1467, -4.4691, 1.6487, 4.9857, 327.9585, 171.5693, 0.7312, 0.3289, 0.8095, -0.0765, 19.1277, 81.6198, 342.6381, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1343, -0.0657, -0.0277, 0.0000, 0.0000, 0.0000, 0.1735
3824, 53.1613, -4.4683, 1.6486, 4.9857, 327.9912, 171.4119, 0.8443, 0.3271, 0.8086, -0.0768, 19.3710, 81.1325, 342.1653, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1241, -0.0576, -0.0188, 0.0000, 0.0000, 0.0000, 0.1735
