Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, Distance
3937, 54.7563, 5.9688, 1.6261, 2.0568, 327.6039, 130.3442, 354.9394, 0.4187, 0.7957, 0.2513, 23.5136, 112.8900, 335.7127, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0124, 0.0286, -0.0061, 0.0000, 0.0000, 0.0000, 1.3534
3938, 54.7693, 5.9693, 1.6257, 2.0568, 327.9839, 130.1357, 355.1245, 0.4192, 0.7957, 0.2512, 23.6606, 113.1805, 336.0586, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0403, 0.0000, -0.0063, 0.0000, 0.0000, 0.0000, 1.3534
3939, 54.7849, 5.9698, 1.6258, 2.0569, 328.3055, 130.0644, 355.3179, 0.4196, 0.7958, 0.2511, 23.8445, 113.3666, 336.3697, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0278, 0.0034, -0.0052, 0.0000, 0.0000, 0.0000, 1.3533
3940, 54.8041, 5.9702, 1.6259, 2.0569, 328.4131, 130.0500, 355.4860, 0.4200, 0.7959, 0.2510, 24.0483, 113.5001, 336.6647, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0214, 0.0052, -0.0046, 0.0000, 0.0000, 0.0000, 1.3532
3941, 54.8125, 5.9704, 1.6260, 2.0570, 328.4182, 130.1381, 355.5892, 0.4204, 0.7958, 0.2510, 23.6424, 113.6553, 336.7096, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0375, -0.0106, -0.0018, 0.0000, 0.0000, 0.0000, 1.3532
3942, 54.8272, 5.9706, 1.6262, 2.0568, 328.3023, 130.2594, 355.6573, 0.4207, 0.7957, 0.2510, 23.4447, 113.7749, 336.8200, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0201, -0.0035, -0.0015, 0.0000, 0.0000, 0.0000, 1.3533
3943, 54.8415, 5.9708, 1.6263, 2.0568, 328.0562, 130.4526, 355.6397, 0.4209, 0.7957, 0.2510, 23.3515, 113.8777, 336.9663, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0198, -0.0015, -0.0019, 0.0000, 0.0000, 0.0000, 1.3533
3944, 54.8553, 5.9709, 1.6264, 2.0570, 327.8986, 130.6730, 355.5413, 0.4210, 0.7955, 0.2510, 23.0286, 113.8474, 336.8695, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0065, -0.0120, -0.0016, 0.0000, 0.0000, 0.0000, 1.3532
3945, 54.8684, 5.9712, 1.6264, 2.0570, 327.7372, 130.8181, 355.4807, 0.4211, 0.7954, 0.2509, 22.8096, 113.8407, 336.8458, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0056, -0.0100, -0.0018, 0.0000, 0.0000, 0.0000, 1.3532
3946, 54.8821, 5.9713, 1.6266, 2.0570, 327.6220, 130.9666, 355.4239, 0.4212, 0.7953, 0.2509, 22.6485, 113.8489, 336.8688, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0045, -0.0079, -0.0018, 0.0000, 0.0000, 0.0000, 1.3531
3947, 54.8960, 5.9713, 1.6267, 2.0571, 327.5087, 131.1084, 355.3445, 0.4211, 0.7952, 0.2509, 22.3472, 113.8602, 336.7067, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0039, -0.0085, -0.0012, 0.0000, 0.0000, 0.0000, 1.3531
3948, 54.9087, 5.9713, 1.6267, 2.0571, 327.3918, 131.2083, 355.3017, 0.4211, 0.7951, 0.2509, 22.0943, 113.8826, 336.6036, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0046, -0.0083, -0.0015, 0.0000, 0.0000, 0.0000, 1.3530
3949, 54.9235, 5.9713, 1.6267, 2.0572, 327.3428, 131.3471, 355.2182, 0.4210, 0.7949, 0.2507, 21.7105, 114.0482, 336.4613, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0030, -0.0137, -0.0086, 0.0000, 0.0000, 0.0000, 1.3529
3950, 54.9380, 5.9712, 1.6267, 2.0573, 327.2923, 131.4728, 355.1418, 0.4210, 0.7946, 0.2506, 21.3948, 114.1966, 336.3759, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0040, -0.0158, -0.0107, 0.0000, 0.0000, 0.0000, 1.3528
3951, 54.9504, 5.9711, 1.6267, 2.0574, 327.2592, 131.6006, 355.0630, 0.4209, 0.7944, 0.2504, 21.1420, 114.3258, 336.3355, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0057, -0.0197, -0.0144, 0.0000, 0.0000, 0.0000, 1.3527
3952, 54.9649, 5.9709, 1.6266, 2.0575, 327.2235, 131.7359, 354.9380, 0.4208, 0.7942, 0.2502, 20.9365, 114.4391, 336.3257, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0054, -0.0168, -0.0131, 0.0000, 0.0000, 0.0000, 1.3526
3953, 54.9785, 5.9708, 1.6265, 2.0576, 327.1853, 131.8315, 354.8334, 0.4207, 0.7938, 0.2502, 20.6119, 114.6134, 336.3496, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0046, -0.0273, -0.0033, 0.0000, 0.0000, 0.0000, 1.3526
3954, 54.9914, 5.9707, 1.6265, 2.0576, 327.0936, 131.9586, 354.7476, 0.4207, 0.7934, 0.2501, 20.3468, 114.7618, 336.3822, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0053, -0.0283, -0.0037, 0.0000, 0.0000, 0.0000, 1.3525
3955, 55.0062, 5.9706, 1.6265, 2.0577, 326.9977, 132.0542, 354.7067, 0.4208, 0.7931, 0.2503, 20.1545, 114.9412, 336.3374, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0117, -0.0235, 0.0098, 0.0000, 0.0000, 0.0000, 1.3525
3956, 55.0211, 5.9706, 1.6266, 2.0577, 326.8745, 132.1280, 354.7451, 0.4210, 0.7927, 0.2504, 19.9805, 115.0945, 336.3186, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0115, -0.0228, 0.0097, 0.0000, 0.0000, 0.0000, 1.3524
3957, 55.0343, 5.9705, 1.6267, 2.0577, 326.7903, 132.2338, 354.7491, 0.4212, 0.7924, 0.2506, 19.8184, 115.2311, 336.3158, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0131, -0.0255, 0.0111, 0.0000, 0.0000, 0.0000, 1.3524
3958, 55.0472, 5.9705, 1.6268, 2.0577, 326.6963, 132.3271, 354.7261, 0.4214, 0.7921, 0.2507, 19.6638, 115.3573, 336.3224, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0128, -0.0247, 0.0109, 0.0000, 0.0000, 0.0000, 1.3524
3959, 55.0617, 5.9705, 1.6269, 2.0577, 326.6129, 132.4447, 354.6437, 0.4214, 0.7918, 0.2511, 19.7418, 115.3442, 336.1438, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0053, -0.0183, 0.0280, 0.0000, 0.0000, 0.0000, 1.3524
3960, 55.0761, 5.9704, 1.6271, 2.0578, 326.5930, 132.5480, 354.5652, 0.4215, 0.7915, 0.2515, 19.7646, 115.3597, 336.0223, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0054, -0.0185, 0.0288, 0.0000, 0.0000, 0.0000, 1.3524
3961, 55.0892, 5.9703, 1.6272, 2.0578, 326.4952, 132.6343, 354.5141, 0.4216, 0.7912, 0.2518, 19.9517, 115.2693, 335.9004, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0079, -0.0271, 0.0208, 0.0000, 0.0000, 0.0000, 1.3523
3962, 55.1046, 5.9702, 1.6275, 2.0580, 326.3068, 132.7281, 354.5023, 0.4217, 0.7908, 0.2521, 20.0754, 115.2151, 335.8079, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0066, -0.0224, 0.0174, 0.0000, 0.0000, 0.0000, 1.3522
3963, 55.1198, 5.9699, 1.6278, 2.0582, 326.1008, 132.7981, 354.5435, 0.4218, 0.7905, 0.2523, 20.1671, 115.1806, 335.7278, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0066, -0.0220, 0.0172, 0.0000, 0.0000, 0.0000, 1.3519
3964, 55.1304, 5.9693, 1.6282, 2.0589, 325.8837, 132.8681, 354.5484, 0.4219, 0.7902, 0.2526, 20.2381, 115.1586, 335.6561, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0085, -0.0282, 0.0222, 0.0000, 0.0000, 0.0000, 1.3513
3965, 55.1448, 5.9689, 1.6284, 2.0592, 325.6634, 132.8979, 354.5165, 0.4219, 0.7900, 0.2529, 20.5301, 115.0495, 335.6387, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0023, -0.0144, 0.0207, 0.0000, 0.0000, 0.0000, 1.3510
3966, 55.1591, 5.9685, 1.6289, 2.0597, 325.4319, 132.9467, 354.4480, 0.4218, 0.7898, 0.2531, 20.8114, 114.9505, 335.6158, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0021, -0.0141, 0.0202, 0.0000, 0.0000, 0.0000, 1.3505
3967, 55.1731, 5.9679, 1.6296, 2.0602, 325.0701, 133.0063, 354.3868, 0.4218, 0.7896, 0.2534, 21.2734, 114.9480, 335.6255, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0029, -0.0138, 0.0200, 0.0000, 0.0000, 0.0000, 1.3499
3968, 55.1905, 5.9670, 1.6304, 2.0611, 324.6289, 133.0934, 354.3195, 0.4218, 0.7894, 0.2537, 21.6644, 114.9533, 335.6279, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0022, -0.0109, 0.0159, 0.0000, 0.0000, 0.0000, 1.3490
3969, 55.2009, 5.9660, 1.6310, 2.0621, 324.2344, 133.1380, 354.2985, 0.4217, 0.7892, 0.2540, 21.9790, 114.9640, 335.6247, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0035, -0.0181, 0.0262, 0.0000, 0.0000, 0.0000, 1.3480
3970, 55.2144, 5.9652, 1.6315, 2.0630, 323.7559, 133.1575, 354.2272, 0.4216, 0.7893, 0.2542, 22.2382, 114.9691, 335.5773, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0102, 0.0016, 0.0133, 0.0000, 0.0000, 0.0000, 1.3471
3971, 55.2277, 5.9643, 1.6322, 2.0641, 323.2827, 133.1702, 354.2334, 0.4215, 0.7893, 0.2543, 22.4534, 114.9784, 335.5384, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0095, 0.0014, 0.0126, 0.0000, 0.0000, 0.0000, 1.3460
3972, 55.2424, 5.9633, 1.6332, 2.0654, 322.7986, 133.1596, 354.2076, 0.4214, 0.7894, 0.2543, 22.4723, 115.0353, 335.5451, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0042, 0.0103, -0.0003, 0.0000, 0.0000, 0.0000, 1.3447
3973, 55.2591, 5.9621, 1.6341, 2.0667, 322.2987, 133.1473, 354.2243, 0.4213, 0.7896, 0.2543, 22.5120, 115.0807, 335.5456, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0033, 0.0081, -0.0002, 0.0000, 0.0000, 0.0000, 1.3434
3974, 55.2696, 5.9610, 1.6353, 2.0681, 321.7999, 133.1011, 354.3078, 0.4213, 0.7897, 0.2543, 22.5642, 115.1198, 335.5424, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0056, 0.0140, -0.0004, 0.0000, 0.0000, 0.0000, 1.3420
3975, 55.2844, 5.9600, 1.6370, 2.0695, 321.3237, 133.0101, 354.4196, 0.4212, 0.7899, 0.2543, 22.6247, 115.1553, 335.5369, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0045, 0.0114, -0.0003, 0.0000, 0.0000, 0.0000, 1.3406
3976, 55.2981, 5.9590, 1.6382, 2.0712, 320.8581, 132.8944, 354.5146, 0.4211, 0.7901, 0.2542, 22.6383, 115.0473, 335.4837, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0071, 0.0171, -0.0063, 0.0000, 0.0000, 0.0000, 1.3389
3977, 55.3111, 5.9581, 1.6396, 2.0729, 320.4598, 132.6487, 354.7240, 0.4210, 0.7904, 0.2541, 22.6651, 114.9659, 335.4388, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0084, 0.0205, -0.0076, 0.0000, 0.0000, 0.0000, 1.3373
3978, 55.3261, 5.9574, 1.6406, 2.0744, 319.9835, 132.3837, 354.8769, 0.4210, 0.7908, 0.2541, 22.5299, 114.9802, 335.4699, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0006, 0.0316, -0.0031, 0.0000, 0.0000, 0.0000, 1.3358
3979, 55.3400, 5.9566, 1.6420, 2.0761, 319.6322, 132.1949, 355.1141, 0.4210, 0.7914, 0.2540, 22.4649, 114.9880, 335.4850, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0005, 0.0379, -0.0037, 0.0000, 0.0000, 0.0000, 1.3340
3980, 55.3528, 5.9557, 1.6432, 2.0778, 319.3391, 132.0014, 355.3524, 0.4210, 0.7919, 0.2540, 22.3298, 115.0062, 335.5162, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0003, 0.0428, -0.0041, 0.0000, 0.0000, 0.0000, 1.3323
3981, 55.3676, 5.9548, 1.6444, 2.0796, 319.1519, 131.7975, 355.6705, 0.4210, 0.7925, 0.2539, 22.1618, 115.0313, 335.5552, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0001, 0.0370, -0.0034, 0.0000, 0.0000, 0.0000, 1.3305
3982, 55.3816, 5.9540, 1.6450, 2.0811, 318.9092, 131.6089, 355.8257, 0.4211, 0.7934, 0.2540, 21.5344, 114.8431, 335.1883, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0076, 0.0690, 0.0092, 0.0000, 0.0000, 0.0000, 1.3291
3983, 55.3959, 5.9534, 1.6455, 2.0826, 318.7486, 131.4455, 355.9554, 0.4212, 0.7944, 0.2542, 20.9627, 114.6777, 334.8529, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0077, 0.0687, 0.0091, 0.0000, 0.0000, 0.0000, 1.3276
3984, 55.4088, 5.9528, 1.6460, 2.0839, 318.5699, 131.2273, 356.0612, 0.4202, 0.7993, 0.2552, 20.2175, 113.4225, 333.3423, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0786, 0.3815, 0.0791, 0.0000, 0.0000, 0.0000, 1.3262
3985, 55.4231, 5.9524, 1.6462, 2.0853, 318.3708, 131.0160, 356.2335, 0.4192, 0.8042, 0.2562, 19.7270, 112.6583, 332.4111, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0690, 0.3378, 0.0699, 0.0000, 0.0000, 0.0000, 1.3249
3986, 55.4371, 5.9519, 1.6465, 2.0864, 318.1861, 130.7397, 356.4965, 0.4184, 0.8083, 0.2571, 19.3396, 112.0899, 331.7103, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0596, 0.2948, 0.0609, 0.0000, 0.0000, 0.0000, 1.3237
3987, 55.4503, 5.9514, 1.6466, 2.0876, 318.0462, 130.4676, 356.8048, 0.4119, 0.8206, 0.2610, 19.0383, 110.4101, 329.4166, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.4890, 0.9359, 0.2972, 0.0000, 0.0000, 0.0000, 1.3226
3988, 55.4652, 5.9510, 1.6465, 2.0886, 317.9437, 130.2161, 357.0426, 0.4072, 0.8299, 0.2639, 18.7042, 108.9719, 327.4459, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3148, 0.6202, 0.1938, 0.0000, 0.0000, 0.0000, 1.3215
3989, 55.4799, 5.9507, 1.6466, 2.0895, 317.9020, 130.0250, 357.1799, 0.4039, 0.8367, 0.2660, 18.3839, 107.8248, 325.8681, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2279, 0.4639, 0.1424, 0.0000, 0.0000, 0.0000, 1.3207
3990, 55.4919, 5.9505, 1.6466, 2.0902, 317.9341, 129.9376, 357.2153, 0.3900, 0.8530, 0.2703, 17.8004, 104.7653, 322.3850, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -1.1507, 1.3538, 0.3578, 0.0000, 0.0000, 0.0000, 1.3199
3991, 55.5067, 5.9502, 1.6466, 2.0910, 318.1367, 129.9667, 357.1392, 0.3812, 0.8641, 0.2732, 17.2105, 102.4590, 319.7377, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5964, 0.7480, 0.1997, 0.0000, 0.0000, 0.0000, 1.3191
3992, 55.5206, 5.9501, 1.6467, 2.0918, 318.4021, 130.0509, 357.0777, 0.3751, 0.8722, 0.2754, 16.7889, 101.0774, 318.1395, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.4389, 0.5879, 0.1584, 0.0000, 0.0000, 0.0000, 1.3184
3993, 55.5345, 5.9501, 1.6470, 2.0925, 318.7076, 130.1680, 357.0664, 0.3521, 0.9054, 0.2750, 16.1719, 98.9035, 315.4451, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -1.6575, 2.3853, -0.0318, 0.0000, 0.0000, 0.0000, 1.3176
3994, 55.5473, 5.9500, 1.6470, 2.0934, 319.0205, 130.2022, 357.0811, 0.3374, 0.9267, 0.2757, 15.5164, 96.9726, 313.0386, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -1.1413, 1.6625, 0.0576, 0.0000, 0.0000, 0.0000, 1.3168
3995, 55.5621, 5.9503, 1.6472, 2.0943, 319.3236, 130.2761, 356.9655, 0.3164, 0.9711, 0.2566, 14.1108, 91.1467, 305.7773, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -1.4198, 3.0017, -1.2915, 0.0000, 0.0000, 0.0000, 1.3159
3996, 55.5764, 5.9505, 1.6474, 2.0951, 319.5936, 130.2910, 356.8118, 0.3040, 0.9953, 0.2490, 11.3669, 84.2766, 297.0693, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.8717, 1.6975, -0.5340, 0.0000, 0.0000, 0.0000, 1.3151
3997, 55.5892, 5.9507, 1.6476, 2.0960, 319.9786, 130.3162, 356.6822, 0.2945, 1.0126, 0.2452, 8.9434, 79.9628, 291.4711, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.7344, 1.3436, -0.2959, 0.0000, 0.0000, 0.0000, 1.3142
3998, 55.6038, 5.9511, 1.6477, 2.0968, 320.3586, 130.3512, 356.7088, 0.2865, 1.0269, 0.2427, 7.2264, 77.4394, 288.1288, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5526, 0.9818, -0.1707, 0.0000, 0.0000, 0.0000, 1.3133
3999, 55.6179, 5.9515, 1.6478, 2.0977, 320.7239, 130.3588, 356.8699, 0.2888, 1.0567, 0.2339, 5.1035, 73.1900, 283.5148, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1652, 2.1183, -0.6235, 0.0000, 0.0000, 0.0000, 1.3125
4000, 55.6306, 5.9520, 1.6478, 2.0986, 321.0481, 130.4102, 357.0461, 0.2855, 1.0780, 0.2289, 3.1634, 70.0851, 280.0527, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2621, 1.6696, -0.3981, 0.0000, 0.0000, 0.0000, 1.3116
4001, 55.6457, 5.9525, 1.6477, 2.0994, 321.3109, 130.3977, 357.1945, 0.2869, 1.1036, 0.2313, 2.3531, 65.9977, 276.7350, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0969, 1.6908, 0.1638, 0.0000, 0.0000, 0.0000, 1.3107
4002, 55.6596, 5.9531, 1.6477, 2.1004, 321.5932, 130.3718, 357.2967, 0.2841, 1.1241, 0.2310, 1.3616, 63.1533, 274.2782, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2084, 1.4808, -0.0224, 0.0000, 0.0000, 0.0000, 1.3097
4003, 55.6725, 5.9536, 1.6479, 2.1012, 321.8666, 130.2479, 357.3939, 0.2796, 1.1427, 0.2297, 0.1532, 60.6664, 272.0135, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3459, 1.4440, -0.1026, 0.0000, 0.0000, 0.0000, 1.3089
4004, 55.6869, 5.9542, 1.6480, 2.1021, 322.1043, 130.1956, 357.4007, 0.2757, 1.1570, 0.2284, 358.7052, 58.3051, 269.7693, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2725, 0.9914, -0.0902, 0.0000, 0.0000, 0.0000, 1.3080
4005, 55.7012, 5.9547, 1.6481, 2.1031, 322.3150, 130.1539, 357.4807, 0.2766, 1.1808, 0.2336, 358.8980, 57.9020, 268.7268, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0664, 1.6674, 0.3632, 0.0000, 0.0000, 0.0000, 1.3071
4006, 55.7151, 5.9553, 1.6482, 2.1040, 322.4614, 130.1491, 357.5714, 0.2743, 1.2014, 0.2351, 358.4503, 57.0170, 267.4042, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1660, 1.4832, 0.1120, 0.0000, 0.0000, 0.0000, 1.3061
4007, 55.7286, 5.9560, 1.6482, 2.1050, 322.5433, 130.1689, 357.6735, 0.2757, 1.2204, 0.2348, 0.2440, 58.3674, 267.3699, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1063, 1.4072, -0.0251, 0.0000, 0.0000, 0.0000, 1.3051
4008, 55.7430, 5.9566, 1.6483, 2.1060, 322.5488, 130.1987, 357.7620, 0.2742, 1.2390, 0.2341, 0.9468, 58.6908, 266.7777, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1083, 1.2896, -0.0476, 0.0000, 0.0000, 0.0000, 1.3042
4009, 55.7564, 5.9573, 1.6485, 2.1070, 322.5861, 130.2181, 357.7925, 0.2714, 1.2574, 0.2333, 1.0916, 58.4500, 265.7710, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2057, 1.3721, -0.0614, 0.0000, 0.0000, 0.0000, 1.3032
4010, 55.7700, 5.9578, 1.6487, 2.1079, 322.6086, 130.1989, 357.8174, 0.2694, 1.2693, 0.2327, 0.9212, 57.9539, 264.6770, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1469, 0.8767, -0.0411, 0.0000, 0.0000, 0.0000, 1.3022
4011, 55.7845, 5.9584, 1.6490, 2.1089, 322.6572, 130.2597, 357.8344, 0.2638, 1.2859, 0.2312, 1.9561, 57.3981, 264.0338, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3855, 1.1460, -0.1074, 0.0000, 0.0000, 0.0000, 1.3012
4012, 55.7989, 5.9588, 1.6490, 2.1100, 322.7161, 130.3917, 357.8184, 0.2592, 1.3035, 0.2299, 2.2201, 56.6537, 263.0344, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3239, 1.2136, -0.0875, 0.0000, 0.0000, 0.0000, 1.3002
4013, 55.8112, 5.9594, 1.6490, 2.1111, 322.7629, 130.6189, 357.7358, 0.2571, 1.3162, 0.2305, 2.4475, 57.8974, 263.3121, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1677, 1.0371, 0.0472, 0.0000, 0.0000, 0.0000, 1.2991
4014, 55.8260, 5.9599, 1.6491, 2.1122, 322.7938, 130.8825, 357.6349, 0.2542, 1.3314, 0.2303, 2.3722, 58.1023, 262.8855, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1952, 1.0278, -0.0097, 0.0000, 0.0000, 0.0000, 1.2980
4015, 55.8400, 5.9605, 1.6492, 2.1133, 322.7812, 131.1028, 357.6595, 0.2534, 1.3442, 0.2333, 0.5220, 58.1689, 262.3200, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0579, 0.9081, 0.2089, 0.0000, 0.0000, 0.0000, 1.2968
4016, 55.8539, 5.9611, 1.6495, 2.1146, 322.7581, 131.2531, 357.7296, 0.2514, 1.3590, 0.2346, 359.2889, 57.9827, 261.5391, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1470, 1.0677, 0.0955, 0.0000, 0.0000, 0.0000, 1.2956
4017, 55.8673, 5.9616, 1.6497, 2.1159, 322.7410, 131.2967, 357.8582, 0.2487, 1.3749, 0.2352, 358.3436, 57.6736, 260.6448, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1968, 1.1926, 0.0446, 0.0000, 0.0000, 0.0000, 1.2943
4018, 55.8818, 5.9622, 1.6497, 2.1173, 322.7624, 131.3341, 357.9910, 0.2512, 1.3843, 0.2350, 357.4825, 60.7867, 260.9899, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1729, 0.6483, -0.0158, 0.0000, 0.0000, 0.0000, 1.2929
4019, 55.8957, 5.9628, 1.6497, 2.1186, 322.7234, 131.3691, 358.1290, 0.2514, 1.3967, 0.2348, 356.7031, 62.4278, 260.7235, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0114, 0.8870, -0.0125, 0.0000, 0.0000, 0.0000, 1.2916
4020, 55.9087, 5.9635, 1.6498, 2.1199, 322.6263, 131.4011, 358.2752, 0.2504, 1.4107, 0.2346, 356.0225, 63.2812, 260.1909, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0741, 1.0843, -0.0117, 0.0000, 0.0000, 0.0000, 1.2902
4021, 55.9232, 5.9640, 1.6499, 2.1214, 322.5223, 131.4368, 358.3627, 0.2489, 1.4256, 0.2345, 355.3947, 63.8054, 259.5577, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1035, 1.0185, -0.0096, 0.0000, 0.0000, 0.0000, 1.2888
4022, 55.9376, 5.9646, 1.6502, 2.1228, 322.4520, 131.4637, 358.3916, 0.2472, 1.4279, 0.2267, 355.6296, 66.8923, 260.3456, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1209, 0.1659, -0.5393, 0.0000, 0.0000, 0.0000, 1.2873
